time,date,temp_c,is_day,wind_mph,wind_degree,wind_dir,pressure_mb,precip_mm,snow_cm,humidity,cloud,feelslike_c,windchill_c,heatindex_c,dewpoint_c,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_miles,gust_mph,uv
2025-01-04 05:00:00,2025-01-04,-3.2,0,14.3,297,WNW,1008.0,0.0,0.0,62,33,-9.3,-9.3,-3.2,-8.9,0,0,0,0,6.0,19.3,0.0
2025-01-04 04:00:00,2025-01-04,-2.7,0,13.6,300,WNW,1008.0,0.0,0.0,67,24,-8.6,-8.6,-2.7,-8.1,0,0,0,0,6.0,18.4,0.0
2025-01-04 03:00:00,2025-01-04,-2.6,0,12.3,302,WNW,1008.0,0.0,0.0,72,16,-8.2,-8.2,-2.6,-7.2,0,0,0,0,6.0,16.6,0.0
2025-01-04 02:00:00,2025-01-04,-2.5,0,12.3,306,NW,1007.0,0.0,0.0,81,0,-7.6,-7.6,-2.5,-5.5,0,0,0,0,6.0,16.8,0.0
2025-01-04 01:00:00,2025-01-04,-2.2,0,12.1,308,NW,1007.0,0.0,0.0,82,0,-6.9,-6.9,-2.2,-5.1,0,0,0,0,6.0,16.6,0.0
2025-01-04 00:00:00,2025-01-04,-1.7,0,11.2,308,NW,1008.0,0.0,0.0,82,0,-6.3,-6.3,-1.7,-4.7,0,0,0,0,6.0,15.3,0.0
2025-01-04 11:00:00,2025-01-04,0.0,1,16.1,291,WNW,1011.0,0.0,0.0,55,0,-5.8,-5.8,0.0,-7.3,0,0,0,0,6.0,19.9,2.0
2025-01-04 09:00:00,2025-01-04,-1.8,1,13.9,287,WNW,1010.0,0.0,0.0,61,0,-7.8,-7.8,-1.8,-8.4,0,0,0,0,6.0,18.5,2.0
2025-01-05 18:00:00,2025-01-05,-0.6,0,12.3,293,WNW,1017.0,0.0,0.0,66,0,-5.6,-5.6,-0.6,-6.2,0,0,0,0,6.0,17.9,0.0
2025-01-05 15:00:00,2025-01-05,1.4,1,13.4,293,WNW,1016.0,0.0,0.0,58,0,-3.6,-3.6,1.4,-5.7,0,0,0,0,6.0,16.9,2.0
2025-01-05 16:00:00,2025-01-05,1.5,1,12.5,296,WNW,1016.0,0.0,0.0,59,0,-3.4,-3.4,1.5,-5.5,0,0,0,0,6.0,16.5,2.0
2025-01-05 17:00:00,2025-01-05,0.5,0,12.8,292,WNW,1016.0,0.0,0.0,60,0,-4.4,-4.4,0.5,-5.4,0,0,0,0,6.0,17.9,0.0
2025-01-05 14:00:00,2025-01-05,1.3,1,14.5,290,WNW,1016.0,0.0,0.0,57,0,-4.0,-4.0,1.3,-6.0,0,0,0,0,6.0,17.9,2.0
2025-01-05 20:00:00,2025-01-05,-2.5,0,11.4,285,WNW,1017.0,0.0,0.0,73,0,-7.5,-7.5,-2.5,-7.0,0,0,0,0,6.0,16.6,0.0
2025-01-05 21:00:00,2025-01-05,-2.9,0,10.5,286,WNW,1018.0,0.0,0.0,76,0,-8.0,-8.0,-2.9,-6.9,0,0,0,0,6.0,15.4,0.0
2025-01-05 22:00:00,2025-01-05,-3.4,0,10.1,284,WNW,1018.0,0.0,0.0,77,0,-9.1,-9.1,-3.4,-6.8,0,0,0,0,6.0,14.7,0.0
2025-01-05 23:00:00,2025-01-05,-3.6,0,10.1,282,WNW,1015.0,0.0,0.0,70,0,-8.7,-8.7,-3.6,-8.6,0,0,0,0,6.0,14.5,0.0
2025-01-05 19:00:00,2025-01-05,-1.7,0,11.6,291,WNW,1017.0,0.0,0.0,70,0,-6.7,-6.7,-1.7,-6.6,0,0,0,0,6.0,16.9,0.0
2025-01-05 13:00:00,2025-01-05,0.9,1,14.8,286,WNW,1016.0,0.0,0.0,59,0,-4.6,-4.6,0.9,-6.1,0,0,0,0,6.0,17.9,2.0
2025-01-05 01:00:00,2025-01-05,-4.8,0,16.3,277,W,1015.0,0.0,0.0,72,0,-11.3,-11.3,-4.8,-9.2,0,0,0,0,6.0,21.5,0.0
2025-01-05 11:00:00,2025-01-05,-0.9,1,15.2,275,W,1017.0,0.0,0.0,66,0,-6.7,-6.7,-0.9,-6.4,0,0,0,0,6.0,19.0,2.0
2025-01-05 00:00:00,2025-01-05,-4.2,0,16.1,276,W,1015.0,0.0,0.0,71,0,-10.7,-10.7,-4.2,-9.0,0,0,0,0,6.0,21.2,0.0
2025-01-05 02:00:00,2025-01-05,-5.2,0,16.3,279,W,1015.0,0.0,0.0,73,0,-11.8,-11.8,-5.2,-9.4,0,0,0,0,6.0,21.4,0.0
2025-01-05 03:00:00,2025-01-05,-5.5,0,16.3,279,W,1015.0,0.0,0.0,75,0,-12.1,-12.1,-5.5,-9.3,0,0,0,0,6.0,21.5,0.0
2025-01-05 04:00:00,2025-01-05,-5.8,0,15.9,278,W,1016.0,0.0,0.0,77,0,-12.3,-12.3,-5.8,-9.2,0,0,0,0,6.0,21.2,0.0
2025-01-05 05:00:00,2025-01-05,-6.0,0,15.7,278,W,1016.0,0.0,0.0,78,0,-12.6,-12.6,-6.0,-9.2,0,0,0,0,6.0,21.0,0.0
2025-01-05 12:00:00,2025-01-05,0.1,1,15.0,279,W,1017.0,0.0,0.0,61,0,-5.6,-5.6,0.1,-6.2,0,0,0,0,6.0,18.3,2.0
2025-01-05 07:00:00,2025-01-05,-6.3,0,15.2,272,W,1017.0,0.0,0.0,80,0,-13.0,-13.0,-6.3,-9.2,0,0,0,0,6.0,20.6,0.0
2025-01-05 08:00:00,2025-01-05,-5.0,1,15.0,269,W,1017.0,0.0,0.0,81,0,-11.4,-11.4,-5.0,-9.2,0,0,0,0,6.0,20.4,2.0
2025-01-05 09:00:00,2025-01-05,-3.7,1,14.5,269,W,1017.0,0.0,0.0,74,0,-9.9,-9.9,-3.7,-7.8,0,0,0,0,6.0,19.7,2.0
2025-01-05 10:00:00,2025-01-05,-2.3,1,14.5,270,W,1017.0,0.0,0.0,70,0,-8.3,-8.3,-2.3,-7.1,0,0,0,0,6.0,18.6,2.0
2025-01-05 06:00:00,2025-01-05,-6.2,0,15.4,274,W,1016.0,0.0,0.0,79,0,-12.8,-12.8,-6.2,-9.2,0,0,0,0,6.0,20.7,0.0
2025-01-06 14:00:00,2025-01-06,-1.4,1,3.8,1,N,1013.0,0.0,0.0,68,100,-3.9,-3.9,-1.4,-6.3,0,0,0,0,3.0,4.9,1.0
2025-01-06 23:00:00,2025-01-06,-2.4,0,15.0,10,N,1018.0,0.0,0.0,78,0,-8.2,-8.2,-2.4,-6.8,0,0,0,0,6.0,20.0,0.0
2025-01-06 22:00:00,2025-01-06,-2.7,0,14.8,10,N,1000.0,0.0,0.0,56,52,-8.1,-8.1,-2.7,-9.5,0,45,0,0,6.0,20.2,0.0
2025-01-06 21:00:00,2025-01-06,-1.8,0,13.6,13,NNE,1001.0,0.0,0.0,63,84,-7.6,-7.6,-1.8,-8.0,0,45,0,0,6.0,18.1,0.0
2025-01-06 20:00:00,2025-01-06,-1.5,0,11.6,18,NNE,1002.0,0.16,0.12,66,74,-6.8,-6.8,-1.5,-6.8,0,0,1,100,4.0,14.9,0.0
2025-01-06 19:00:00,2025-01-06,-1.0,0,8.1,36,NE,1003.0,0.02,0.02,61,86,-5.7,-5.7,-1.0,-7.1,0,0,1,100,6.0,10.8,0.0
2025-01-06 18:00:00,2025-01-06,-0.7,0,7.6,31,NNE,1004.0,0.02,0.0,66,62,-4.7,-4.7,-0.7,-6.1,0,45,0,0,6.0,10.3,0.0
2025-01-06 17:00:00,2025-01-06,-0.9,0,7.2,35,NE,1004.0,0.02,0.02,72,89,-4.6,-4.6,-0.9,-5.3,0,0,1,100,6.0,9.5,0.0
2025-01-06 16:00:00,2025-01-06,-1.0,1,6.9,36,NE,1005.0,0.01,0.0,74,86,-4.6,-4.6,-1.0,-5.0,0,45,0,0,6.0,9.0,1.0
2025-01-06 15:00:00,2025-01-06,-1.2,1,6.5,18,NNE,1007.0,0.04,0.03,80,100,-4.4,-4.4,-1.2,-4.4,0,0,1,100,6.0,8.3,1.0
2025-01-06 13:00:00,2025-01-06,-1.5,1,4.0,332,NNW,1014.0,0.0,0.0,70,100,-2.7,-2.7,-1.5,-6.2,0,0,0,0,1.0,5.2,1.0
2025-01-06 12:00:00,2025-01-06,-1.7,1,3.1,292,WNW,1015.0,0.0,0.0,71,100,-3.1,-3.1,-1.7,-6.1,0,0,0,0,3.0,4.0,1.0
2025-01-06 11:00:00,2025-01-06,-2.1,1,3.4,253,WSW,1016.0,0.0,0.0,75,100,-3.6,-3.6,-2.1,-5.9,0,0,0,0,3.0,4.4,1.0
2025-01-06 01:00:00,2025-01-06,-3.7,0,8.1,298,WNW,1018.0,0.0,0.0,80,0,-8.2,-8.2,-3.7,-6.7,0,0,0,0,6.0,11.5,0.0
2025-01-06 02:00:00,2025-01-06,-3.7,0,7.8,289,WNW,1018.0,0.0,0.0,80,0,-8.0,-8.0,-3.7,-6.7,0,0,0,0,6.0,11.1,0.0
2025-01-06 03:00:00,2025-01-06,-3.7,0,6.5,297,WNW,1018.0,0.0,0.0,80,49,-7.8,-7.8,-3.7,-6.7,0,0,0,0,6.0,9.2,0.0
2025-01-06 04:00:00,2025-01-06,-3.7,0,6.5,295,WNW,1018.0,0.0,0.0,80,73,-7.7,-7.7,-3.7,-6.6,0,0,0,0,6.0,9.2,0.0
2025-01-06 05:00:00,2025-01-06,-3.8,0,7.2,303,WNW,1018.0,0.0,0.0,80,98,-7.6,-7.6,-3.8,-6.6,0,0,0,0,6.0,9.9,0.0
2025-01-06 00:00:00,2025-01-06,-3.7,0,9.4,289,WNW,1018.0,0.0,0.0,79,0,-8.4,-8.4,-3.7,-6.8,0,0,0,0,6.0,13.4,0.0
2025-01-06 07:00:00,2025-01-06,-4.0,0,5.6,274,W,1018.0,0.0,0.0,84,99,-7.5,-7.5,-4.0,-6.3,0,0,0,0,6.0,7.5,0.0
2025-01-06 08:00:00,2025-01-06,-3.5,1,6.3,262,W,1018.0,0.0,0.0,86,100,-6.5,-6.5,-3.5,-6.1,0,0,0,0,6.0,8.4,1.0
2025-01-06 09:00:00,2025-01-06,-3.0,1,5.1,254,WSW,1017.0,0.0,0.0,80,100,-5.4,-5.4,-3.0,-6.0,0,0,0,0,6.0,6.9,1.0
2025-01-06 10:00:00,2025-01-06,-2.5,1,5.4,246,WSW,1017.0,0.0,0.0,77,100,-4.3,-4.3,-2.5,-5.9,0,0,0,0,3.0,7.2,1.0
2025-01-06 06:00:00,2025-01-06,-3.9,0,6.5,294,WNW,1018.0,0.0,0.0,83,99,-7.6,-7.6,-3.9,-6.4,0,0,0,0,6.0,8.9,0.0
2025-01-07 14:00:00,2025-01-07,-1.1,1,17.9,306,NW,1005.0,0.0,0.0,44,21,-7.7,-7.7,-1.1,-11.7,0,0,0,0,6.0,20.8,2.0
2025-01-07 23:00:00,2025-01-07,-2.3,0,17.2,301,WNW,1009.0,0.0,0.0,53,21,-9.1,-9.1,-2.3,-10.5,0,0,0,0,6.0,24.2,0.0
2025-01-07 22:00:00,2025-01-07,-2.2,0,17.4,301,WNW,1009.0,0.0,0.0,53,20,-9.2,-9.2,-2.2,-10.5,0,0,0,0,6.0,24.3,0.0
2025-01-07 21:00:00,2025-01-07,-2.2,0,17.7,300,WNW,1009.0,0.0,0.0,53,24,-9.1,-9.1,-2.2,-10.6,0,0,0,0,6.0,24.6,0.0
2025-01-07 20:00:00,2025-01-07,-2.1,0,17.9,300,WNW,1008.0,0.0,0.0,52,23,-9.0,-9.0,-2.1,-10.5,0,0,0,0,6.0,24.4,0.0
2025-01-07 19:00:00,2025-01-07,-1.9,0,18.1,298,WNW,1008.0,0.0,0.0,51,41,-8.8,-8.8,-1.9,-10.6,0,0,0,0,6.0,24.5,0.0
2025-01-07 18:00:00,2025-01-07,-1.7,0,17.7,298,WNW,1007.0,0.0,0.0,50,43,-8.5,-8.5,-1.7,-10.8,0,0,0,0,6.0,24.0,0.0
2025-01-07 17:00:00,2025-01-07,-1.4,0,17.7,301,WNW,1006.0,0.0,0.0,47,35,-8.1,-8.1,-1.4,-11.1,0,0,0,0,6.0,23.3,0.0
2025-01-07 16:00:00,2025-01-07,-1.1,1,17.7,302,WNW,1006.0,0.0,0.0,44,15,-7.7,-7.7,-1.1,-11.3,0,0,0,0,6.0,22.0,2.0
2025-01-07 15:00:00,2025-01-07,-0.9,1,17.4,305,NW,1005.0,0.0,0.0,43,13,-7.5,-7.5,-0.9,-11.5,0,0,0,0,6.0,20.8,2.0
2025-01-07 13:00:00,2025-01-07,-1.6,1,17.2,308,NW,1005.0,0.0,0.0,45,5,-8.3,-8.3,-1.6,-11.8,0,0,0,0,6.0,20.3,2.0
2025-01-07 00:00:00,2025-01-07,-2.5,0,13.6,358,N,1001.0,0.05,0.03,52,100,-8.5,-8.5,-2.5,-10.7,0,0,1,100,6.0,17.7,0.0
2025-01-07 11:00:00,2025-01-07,-2.9,1,17.2,316,NW,1006.0,0.0,0.0,48,0,-10.0,-10.0,-2.9,-12.5,0,0,0,0,6.0,20.6,2.0
2025-01-07 10:00:00,2025-01-07,-3.7,1,16.8,321,NW,1005.0,0.0,0.0,50,0,-11.0,-11.0,-3.7,-12.9,0,0,0,0,6.0,20.6,2.0
2025-01-07 09:00:00,2025-01-07,-4.2,1,18.3,325,NW,1005.0,0.0,0.0,50,0,-11.8,-11.8,-4.2,-13.3,0,0,0,0,6.0,23.2,2.0
2025-01-07 08:00:00,2025-01-07,-4.5,1,19.2,327,NNW,1004.0,0.0,0.0,49,0,-12.2,-12.2,-4.5,-13.7,0,0,0,0,6.0,24.8,2.0
2025-01-07 07:00:00,2025-01-07,-4.3,0,18.6,330,NNW,1003.0,0.0,0.0,48,0,-12.0,-12.0,-4.3,-13.8,0,0,0,0,6.0,23.8,0.0
2025-01-07 06:00:00,2025-01-07,-4.0,0,16.3,329,NNW,1003.0,0.0,0.0,49,23,-11.3,-11.3,-4.0,-13.3,0,0,0,0,6.0,20.8,0.0
2025-01-07 05:00:00,2025-01-07,-3.5,0,14.3,323,NW,1002.0,0.0,0.0,50,50,-10.2,-10.2,-3.5,-12.1,0,0,0,0,6.0,18.2,0.0
2025-01-07 04:00:00,2025-01-07,-2.9,0,11.6,324,NW,1002.0,0.0,0.0,59,61,-9.1,-9.1,-2.9,-9.4,0,45,0,0,6.0,15.2,0.0
2025-01-07 03:00:00,2025-01-07,-2.5,0,11.0,336,NNW,1002.0,0.02,0.02,64,83,-8.3,-8.3,-2.5,-8.5,0,0,1,100,6.0,14.4,0.0
2025-01-07 02:00:00,2025-01-07,-2.6,0,12.8,349,N,1001.0,0.03,0.02,56,100,-8.4,-8.4,-2.6,-9.9,0,0,1,100,6.0,16.8,0.0
2025-01-07 01:00:00,2025-01-07,-2.4,0,13.9,357,N,1001.0,0.01,0.0,57,100,-8.4,-8.4,-2.4,-9.9,0,45,0,0,6.0,18.1,0.0
2025-01-07 12:00:00,2025-01-07,-2.2,1,17.4,312,NW,1006.0,0.0,0.0,46,2,-9.1,-9.1,-2.2,-12.2,0,0,0,0,6.0,20.6,2.0
2025-01-08 08:00:00,2025-01-08,-3.5,1,16.6,293,WNW,1009.0,0.0,0.0,51,99,-10.5,-10.5,-3.5,-12.4,0,0,0,0,6.0,22.6,1.0
2025-01-08 07:00:00,2025-01-08,-3.6,0,16.3,292,WNW,1009.0,0.0,0.0,52,80,-10.7,-10.7,-3.6,-11.9,0,0,0,0,6.0,22.4,0.0
2025-01-08 06:00:00,2025-01-08,-3.4,0,16.3,291,WNW,1009.0,0.0,0.0,53,61,-10.4,-10.4,-3.4,-11.5,0,0,0,0,6.0,22.4,0.0
2025-01-08 09:00:00,2025-01-08,-3.1,1,16.6,294,WNW,1009.0,0.0,0.0,49,68,-10.1,-10.1,-3.1,-12.6,0,0,0,0,6.0,21.9,2.0
2025-01-08 00:00:00,2025-01-08,-2.3,0,16.8,300,WNW,1009.0,0.0,0.0,54,25,-9.1,-9.1,-2.3,-10.3,0,0,0,0,6.0,23.6,0.0
2025-01-08 04:00:00,2025-01-08,-3.0,0,15.9,293,WNW,1009.0,0.0,0.0,55,39,-9.9,-9.9,-3.0,-10.8,0,0,0,0,6.0,22.1,0.0
2025-01-08 03:00:00,2025-01-08,-2.8,0,15.9,295,WNW,1009.0,0.0,0.0,55,36,-9.7,-9.7,-2.8,-10.6,0,0,0,0,6.0,22.1,0.0
2025-01-08 02:00:00,2025-01-08,-2.6,0,15.7,297,WNW,1009.0,0.0,0.0,55,32,-9.4,-9.4,-2.6,-10.3,0,0,0,0,6.0,22.0,0.0
2025-01-08 01:00:00,2025-01-08,-2.5,0,16.1,299,WNW,1009.0,0.0,0.0,54,30,-9.2,-9.2,-2.5,-10.3,0,0,0,0,6.0,22.6,0.0
2025-01-08 05:00:00,2025-01-08,-3.2,0,16.1,290,WNW,1009.0,0.0,0.0,54,43,-10.2,-10.2,-3.2,-11.1,0,0,0,0,6.0,22.1,0.0
2025-01-08 10:00:00,2025-01-08,-2.7,1,16.3,295,WNW,1009.0,0.0,0.0,46,36,-9.6,-9.6,-2.7,-12.8,0,0,0,0,6.0,21.3,1.0
2025-01-08 17:00:00,2025-01-08,-0.6,0,15.0,286,WNW,1006.0,0.0,0.0,36,16,-6.6,-6.6,-0.6,-13.5,0,45,0,0,6.0,20.3,0.0
2025-01-08 12:00:00,2025-01-08,-1.4,1,16.6,294,WNW,1008.0,0.0,0.0,40,5,-7.9,-7.9,-1.4,-13.2,0,0,0,0,6.0,20.4,2.0
2025-01-08 23:00:00,2025-01-08,-3.1,0,15.4,281,WNW,1005.0,0.0,0.0,44,9,-9.9,-9.9,-3.1,-13.6,0,0,0,0,6.0,20.8,0.0
2025-01-08 22:00:00,2025-01-08,-2.7,0,15.4,283,WNW,1006.0,0.0,0.0,42,7,-9.4,-9.4,-2.7,-14.0,0,0,0,0,6.0,21.0,0.0
2025-01-08 21:00:00,2025-01-08,-2.3,0,15.7,285,WNW,1006.0,0.0,0.0,39,6,-8.9,-8.9,-2.3,-14.3,0,0,0,0,6.0,21.5,0.0
2025-01-08 20:00:00,2025-01-08,-2.0,0,15.7,286,WNW,1006.0,0.0,0.0,37,4,-8.4,-8.4,-2.0,-14.7,0,45,0,0,6.0,21.7,0.0
2025-01-08 19:00:00,2025-01-08,-1.5,0,15.4,286,WNW,1006.0,0.0,0.0,37,8,-7.9,-7.9,-1.5,-14.3,0,0,0,0,6.0,21.3,0.0
2025-01-08 11:00:00,2025-01-08,-2.1,1,16.3,296,WNW,1009.0,0.0,0.0,43,4,-8.8,-8.8,-2.1,-13.0,0,0,0,0,6.0,20.6,2.0
2025-01-08 16:00:00,2025-01-08,-0.3,1,15.7,288,WNW,1006.0,0.0,0.0,36,12,-6.3,-6.3,-0.3,-13.5,0,0,0,0,6.0,20.1,2.0
2025-01-08 15:00:00,2025-01-08,-0.3,1,16.1,289,WNW,1006.0,0.0,0.0,35,8,-6.4,-6.4,-0.3,-13.6,0,0,0,0,6.0,20.1,2.0
2025-01-08 14:00:00,2025-01-08,-0.3,1,16.8,290,WNW,1006.0,0.0,0.0,35,4,-6.5,-6.5,-0.3,-13.6,0,0,0,0,6.0,19.9,2.0
2025-01-08 13:00:00,2025-01-08,-0.6,1,16.6,292,WNW,1007.0,0.0,0.0,38,5,-7.0,-7.0,-0.6,-13.4,0,0,0,0,6.0,20.1,2.0
2025-01-08 18:00:00,2025-01-08,-1.0,0,15.2,286,WNW,1006.0,0.0,0.0,36,12,-7.2,-7.2,-1.0,-13.9,0,0,0,0,6.0,20.8,0.0
2025-01-09 13:00:00,2025-01-09,-0.5,1,19.9,311,NW,1008.0,0.0,0.0,57,0,-7.2,-7.2,-0.5,-7.8,0,0,0,0,6.0,24.2,2.0
2025-01-09 22:00:00,2025-01-09,-5.4,0,20.1,311,NW,1010.0,0.0,0.0,69,0,-13.1,-13.1,-5.4,-9.0,0,0,0,0,6.0,28.3,0.0
2025-01-09 21:00:00,2025-01-09,-3.8,0,20.6,310,NW,1009.0,0.0,0.0,69,0,-11.4,-11.4,-3.8,-8.9,0,0,0,0,6.0,28.9,0.0
2025-01-09 20:00:00,2025-01-09,-3.4,0,21.0,310,NW,1009.0,0.0,0.0,68,0,-10.9,-10.9,-3.4,-8.9,0,0,0,0,6.0,29.3,0.0
2025-01-09 19:00:00,2025-01-09,-2.7,0,21.3,312,NW,1009.0,0.0,0.0,66,0,-10.1,-10.1,-2.7,-8.2,0,0,0,0,6.0,29.0,0.0
2025-01-09 18:00:00,2025-01-09,-1.6,0,20.8,310,NW,1008.0,0.0,0.0,64,0,-8.7,-8.7,-1.6,-7.6,0,0,0,0,6.0,28.2,0.0
2025-01-09 17:00:00,2025-01-09,-0.6,0,20.6,312,NW,1008.0,0.0,0.0,60,0,-7.4,-7.4,-0.6,-6.2,0,0,0,0,6.0,27.4,0.0
2025-01-09 16:00:00,2025-01-09,0.4,1,20.4,311,NW,1008.0,0.0,0.0,59,0,-6.1,-6.1,0.4,-6.5,0,0,0,0,6.0,25.8,2.0
2025-01-09 15:00:00,2025-01-09,0.3,1,19.9,311,NW,1008.0,0.0,0.0,58,0,-6.3,-6.3,0.3,-6.8,0,0,0,0,6.0,24.2,2.0
2025-01-09 14:00:00,2025-01-09,0.0,1,19.5,311,NW,1008.0,0.0,0.0,56,0,-6.6,-6.6,0.0,-7.4,0,0,0,0,6.0,23.0,2.0
2025-01-09 12:00:00,2025-01-09,-1.4,1,19.7,311,NW,1008.0,0.0,0.0,58,0,-8.3,-8.3,-1.4,-8.3,0,0,0,0,6.0,24.0,2.0
2025-01-09 23:00:00,2025-01-09,-5.2,0,19.5,311,NW,1010.0,0.0,0.0,62,0,-12.8,-12.8,-5.2,-13.0,0,0,0,0,6.0,27.4,0.0
2025-01-09 10:00:00,2025-01-09,-3.7,1,19.0,306,NW,1008.0,0.0,0.0,60,0,-11.3,-11.3,-3.7,-10.3,0,0,0,0,6.0,25.2,2.0
2025-01-09 00:00:00,2025-01-09,-7.0,0,16.8,294,WNW,1009.0,0.0,0.0,63,0,-14.9,-14.9,-7.0,-13.1,0,0,0,0,6.0,22.8,0.0
2025-01-09 01:00:00,2025-01-09,-7.2,0,16.8,294,WNW,1009.0,0.0,0.0,63,0,-15.2,-15.2,-7.2,-13.2,0,0,0,0,6.0,23.0,0.0
2025-01-09 02:00:00,2025-01-09,-7.3,0,17.0,293,WNW,1008.0,0.0,0.0,63,0,-15.3,-15.3,-7.3,-13.2,0,0,0,0,6.0,23.5,0.0
2025-01-09 03:00:00,2025-01-09,-7.2,0,17.2,293,WNW,1008.0,0.0,0.0,63,0,-15.4,-15.4,-7.2,-13.1,0,0,0,0,6.0,23.9,0.0
2025-01-09 04:00:00,2025-01-09,-7.2,0,17.9,294,WNW,1007.0,0.0,0.0,63,0,-15.4,-15.4,-7.2,-13.1,0,0,0,0,6.0,24.9,0.0
2025-01-09 11:00:00,2025-01-09,-2.4,1,19.2,309,NW,1009.0,0.0,0.0,60,0,-9.6,-9.6,-2.4,-9.3,0,0,0,0,6.0,24.2,2.0
2025-01-09 06:00:00,2025-01-09,-7.3,0,18.1,303,WNW,1007.0,0.0,0.0,63,0,-15.7,-15.7,-7.3,-13.2,0,0,0,0,6.0,25.2,0.0
2025-01-09 07:00:00,2025-01-09,-7.4,0,18.6,303,WNW,1007.0,0.0,0.0,63,0,-15.9,-15.9,-7.4,-13.2,0,0,0,0,6.0,25.8,0.0
2025-01-09 08:00:00,2025-01-09,-6.2,1,18.8,304,NW,1008.0,0.0,0.0,63,0,-14.4,-14.4,-6.2,-13.3,0,0,0,0,6.0,26.1,2.0
2025-01-09 09:00:00,2025-01-09,-5.0,1,18.8,304,NW,1008.0,0.0,0.0,61,0,-12.8,-12.8,-5.0,-11.3,0,0,0,0,6.0,25.8,2.0
2025-01-09 05:00:00,2025-01-09,-7.2,0,18.1,297,WNW,1007.0,0.0,0.0,62,0,-15.5,-15.5,-7.2,-13.0,0,0,0,0,6.0,25.1,0.0
2025-01-10 13:00:00,2025-01-10,-0.1,1,10.5,308,NW,1014.0,0.0,0.0,59,0,-5.0,-5.0,-0.1,-7.1,0,0,0,0,6.0,13.3,2.0
2025-01-10 22:00:00,2025-01-10,-2.8,0,5.8,283,WNW,1012.0,0.0,0.0,56,68,-8.1,-8.1,-2.8,-9.1,0,0,0,0,6.0,8.5,0.0
2025-01-10 21:00:00,2025-01-10,-1.3,0,6.0,290,WNW,1012.0,0.0,0.0,55,67,-4.3,-4.3,-1.3,-9.1,0,0,0,0,6.0,9.1,0.0
2025-01-10 20:00:00,2025-01-10,-1.0,0,7.4,290,WNW,1013.0,0.0,0.0,53,64,-4.2,-4.2,-1.0,-9.2,0,0,0,0,6.0,11.0,0.0
2025-01-10 19:00:00,2025-01-10,-0.6,0,7.6,292,WNW,1013.0,0.0,0.0,54,51,-4.1,-4.1,-0.6,-8.7,0,0,0,0,6.0,11.5,0.0
2025-01-10 18:00:00,2025-01-10,-0.3,0,7.8,296,WNW,1013.0,0.0,0.0,55,38,-4.0,-4.0,-0.3,-8.2,0,0,0,0,6.0,12.3,0.0
2025-01-10 17:00:00,2025-01-10,0.0,0,8.7,301,WNW,1014.0,0.0,0.0,57,12,-4.0,-4.0,0.0,-7.1,0,0,0,0,6.0,13.1,0.0
2025-01-10 16:00:00,2025-01-10,0.3,1,9.4,305,NW,1014.0,0.0,0.0,57,9,-4.1,-4.1,0.3,-7.2,0,0,0,0,6.0,13.3,2.0
2025-01-10 15:00:00,2025-01-10,0.2,1,9.6,305,NW,1014.0,0.0,0.0,57,6,-4.3,-4.3,0.2,-7.2,0,0,0,0,6.0,12.8,2.0
2025-01-10 14:00:00,2025-01-10,0.1,1,9.8,311,NW,1014.0,0.0,0.0,56,0,-4.5,-4.5,0.1,-7.3,0,0,0,0,6.0,12.7,2.0
2025-01-10 23:00:00,2025-01-10,-2.5,0,5.6,282,WNW,1012.0,0.0,0.0,68,0,-6.3,-6.3,-2.5,-9.2,0,0,0,0,6.0,8.3,0.0
2025-01-10 11:00:00,2025-01-10,-1.1,1,12.3,320,NW,1016.0,0.0,0.0,66,0,-6.6,-6.6,-1.1,-6.3,0,0,0,0,6.0,16.4,2.0
2025-01-10 10:00:00,2025-01-10,-2.0,1,11.6,316,NW,1016.0,0.0,0.0,67,0,-7.9,-7.9,-2.0,-7.2,0,0,0,0,6.0,16.0,2.0
2025-01-10 12:00:00,2025-01-10,-0.5,1,10.1,311,NW,1015.0,0.0,0.0,61,0,-5.7,-5.7,-0.5,-6.8,0,0,0,0,6.0,13.2,2.0
2025-01-10 01:00:00,2025-01-10,-4.9,0,18.8,309,NW,1012.0,0.0,0.0,70,0,-12.4,-12.4,-4.9,-9.6,0,0,0,0,6.0,26.9,0.0
2025-01-10 02:00:00,2025-01-10,-5.2,0,19.0,310,NW,1012.0,0.0,0.0,71,0,-12.7,-12.7,-5.2,-9.8,0,0,0,0,6.0,27.3,0.0
2025-01-10 03:00:00,2025-01-10,-5.3,0,18.1,311,NW,1013.0,0.0,0.0,71,0,-12.8,-12.8,-5.3,-9.8,0,0,0,0,6.0,25.9,0.0
2025-01-10 04:00:00,2025-01-10,-5.5,0,17.0,312,NW,1013.0,0.0,0.0,71,0,-13.0,-13.0,-5.5,-9.9,0,0,0,0,6.0,24.5,0.0
2025-01-10 00:00:00,2025-01-10,-4.5,0,18.8,312,NW,1012.0,0.0,0.0,69,0,-12.0,-12.0,-4.5,-9.5,0,0,0,0,6.0,27.0,0.0
2025-01-10 06:00:00,2025-01-10,-5.7,0,17.2,313,NW,1014.0,0.0,0.0,71,0,-13.1,-13.1,-5.7,-10.0,0,0,0,0,6.0,24.9,0.0
