time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,snow_cm,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv,condition_text,condition_icon,condition_code,date
1746410400,2025-05-04 22:00,17.1,62.7,0,"{'text': 'Moderate rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/night/299.png', 'code': 1186}",6.3,10.1,143,SE,1017.0,30.02,0.6,0.02,0.0,93,93,17.1,62.7,17.1,62.7,17.1,62.7,13.4,56.1,1,100,0,0,10.0,6.0,9.4,15.2,0.0,,,0,2025-05-04
1746414000,2025-05-04 23:00,15.6,60.0,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",4.0,6.5,128,SE,1017.0,30.03,0.4,0.02,0.0,92,61,15.6,60.0,15.6,60.0,15.6,60.0,17.8,64.0,1,100,0,0,10.0,6.0,9.0,14.5,0.0,,,0,2025-05-04
1746417600,2025-05-05 00:00,14.1,57.4,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",4.5,7.2,121,ESE,1015.0,29.98,0.0,0.0,0.0,97,100,14.0,57.2,14.0,57.2,14.1,57.4,13.5,56.2,0,0,0,0,10.0,6.0,7.0,11.3,0.0,,,0,2025-05-05
1746421200,2025-05-05 01:00,13.9,57.0,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",4.5,7.2,106,ESE,1015.0,29.99,0.0,0.0,0.0,97,100,13.7,56.7,13.7,56.7,13.9,57.0,13.4,56.1,0,0,0,0,10.0,6.0,7.0,11.2,0.0,,,0,2025-05-05
1746424800,2025-05-05 02:00,13.8,56.8,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",5.6,9.0,88,E,1016.0,29.99,0.0,0.0,0.0,97,100,13.3,55.9,13.3,55.9,13.8,56.8,13.3,55.9,0,0,0,0,10.0,6.0,8.4,13.5,0.0,,,0,2025-05-05
1746428400,2025-05-05 03:00,13.7,56.7,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",6.7,10.8,87,E,1016.0,30.01,0.0,0.0,0.0,97,100,13.0,55.3,13.0,55.3,13.7,56.7,13.2,55.8,0,0,0,0,10.0,6.0,10.0,16.1,0.0,,,0,2025-05-05
1746432000,2025-05-05 04:00,13.7,56.6,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",4.9,7.9,94,E,1017.0,30.02,0.0,0.0,0.0,97,100,13.3,56.0,13.3,56.0,13.7,56.6,13.2,55.8,0,0,0,0,2.0,1.0,10.6,17.0,0.0,,,0,2025-05-05
1746435600,2025-05-05 05:00,13.7,56.6,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",6.5,10.4,95,E,1017.0,30.03,0.0,0.0,0.0,97,100,13.0,55.3,13.0,55.3,13.7,56.6,13.2,55.7,0,0,0,0,2.0,1.0,9.6,15.4,0.0,,,0,2025-05-05
1746439200,2025-05-05 06:00,13.7,56.7,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",6.3,10.1,89,E,1018.0,30.06,0.0,0.0,0.0,97,100,13.1,55.5,13.1,55.5,13.7,56.7,13.2,55.7,0,0,0,0,2.0,1.0,9.2,14.8,3.0,,,0,2025-05-05
1746442800,2025-05-05 07:00,13.8,56.8,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",7.2,11.5,102,ESE,1019.0,30.08,0.0,0.0,0.0,96,100,12.9,55.3,12.9,55.3,13.8,56.8,13.1,55.7,0,0,0,0,10.0,6.0,10.4,16.8,3.0,,,0,2025-05-05
1746446400,2025-05-05 08:00,14.0,57.3,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",7.4,11.9,116,ESE,1019.0,30.1,0.0,0.0,0.0,96,100,13.2,55.8,13.2,55.8,14.0,57.3,13.1,55.6,0,0,0,0,10.0,6.0,10.9,17.5,3.0,,,0,2025-05-05
1746450000,2025-05-05 09:00,14.3,57.7,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",9.2,14.8,116,ESE,1020.0,30.12,0.1,0.0,0.0,93,100,13.2,55.8,13.2,55.8,14.3,57.7,13.2,55.7,1,100,0,0,10.0,6.0,13.4,21.5,3.0,,,0,2025-05-05
1746453600,2025-05-05 10:00,14.5,58.2,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",11.4,18.4,108,ESE,1020.0,30.13,0.2,0.01,0.0,92,100,13.2,55.8,13.2,55.8,14.5,58.2,13.2,55.7,1,100,0,0,10.0,6.0,15.7,25.3,3.0,,,0,2025-05-05
1746457200,2025-05-05 11:00,16.3,61.3,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",11.1,17.9,100,E,1021.0,30.14,0.2,0.01,0.0,90,100,16.3,61.3,16.3,61.3,16.3,61.3,14.4,57.8,1,100,0,0,2.0,1.0,19.6,31.6,4.0,,,0,2025-05-05
1746460800,2025-05-05 12:00,18.2,64.7,1,"{'text': 'Moderate rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/day/299.png', 'code': 1186}",11.6,18.6,94,E,1021.0,30.15,0.5,0.02,0.0,91,100,18.2,64.7,18.2,64.7,18.2,64.7,15.4,59.6,1,100,0,0,10.0,6.0,20.0,32.1,4.0,,,0,2025-05-05
1746464400,2025-05-05 13:00,18.9,66.1,1,"{'text': 'Heavy rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/day/305.png', 'code': 1192}",10.8,17.4,98,E,1021.0,30.15,1.2,0.05,0.0,92,100,18.9,66.1,18.9,66.1,18.9,66.1,15.7,60.2,1,100,0,0,10.0,6.0,18.7,30.2,4.0,,,0,2025-05-05
1746468000,2025-05-05 14:00,18.0,64.3,1,"{'text': 'Moderate rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/day/299.png', 'code': 1186}",10.1,16.3,94,E,1020.0,30.13,0.6,0.02,0.0,93,100,18.0,64.3,18.0,64.3,18.0,64.3,15.9,60.7,1,100,0,0,10.0,6.0,19.0,30.6,4.0,,,0,2025-05-05
1746471600,2025-05-05 15:00,18.0,64.4,1,"{'text': 'Moderate rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/day/299.png', 'code': 1186}",11.0,17.7,95,E,1020.0,30.12,0.6,0.02,0.0,95,100,18.0,64.4,18.0,64.4,18.0,64.4,16.0,60.8,1,100,0,0,10.0,6.0,19.5,31.3,4.0,,,0,2025-05-05
1746475200,2025-05-05 16:00,15.9,60.7,1,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/356.png', 'code': 1243}",10.3,16.5,106,ESE,1020.0,30.11,1.5,0.06,0.0,96,100,15.9,60.7,15.9,60.7,15.9,60.7,14.6,58.3,1,100,0,0,10.0,6.0,18.2,29.3,4.0,,,0,2025-05-05
1746478800,2025-05-05 17:00,15.3,59.5,1,"{'text': 'Moderate rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/day/299.png', 'code': 1186}",9.8,15.8,110,ESE,1019.0,30.1,0.9,0.04,0.0,97,100,15.3,59.5,15.3,59.5,15.3,59.5,14.3,57.7,1,100,0,0,10.0,6.0,18.9,30.5,4.0,,,0,2025-05-05
1746482400,2025-05-05 18:00,14.8,58.7,1,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/356.png', 'code': 1243}",9.2,14.8,103,ESE,1019.0,30.1,2.6,0.1,0.0,97,100,13.9,57.0,13.9,57.0,14.8,58.7,14.0,57.1,1,100,0,0,10.0,6.0,19.9,32.1,3.0,,,0,2025-05-05
1746486000,2025-05-05 19:00,13.7,56.6,1,"{'text': 'Heavy rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/day/305.png', 'code': 1192}",8.2,13.3,89,E,1020.0,30.12,1.3,0.05,0.0,97,100,12.6,54.7,12.6,54.7,13.7,56.6,13.1,55.7,1,100,0,0,10.0,6.0,17.3,27.9,3.0,,,0,2025-05-05
1746489600,2025-05-05 20:00,13.5,56.3,0,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",8.3,13.3,91,E,1020.0,30.13,1.7,0.07,0.0,97,100,12.4,54.4,12.4,54.4,13.5,56.3,13.1,55.5,1,100,0,0,10.0,6.0,15.3,24.6,0.0,,,0,2025-05-05
1746493200,2025-05-05 21:00,13.4,56.1,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",9.5,15.2,93,E,1021.0,30.15,0.2,0.01,0.0,97,100,12.1,53.7,12.1,53.7,13.4,56.1,12.9,55.2,1,100,0,0,10.0,6.0,17.8,28.7,0.0,,,0,2025-05-05
1746496800,2025-05-05 22:00,13.8,56.8,0,"{'text': 'Moderate rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/night/299.png', 'code': 1186}",9.3,14.9,96,E,1021.0,30.16,0.7,0.03,0.0,97,100,12.6,54.7,12.6,54.7,13.8,56.8,12.8,55.0,1,100,0,0,10.0,6.0,17.4,28.1,0.0,,,0,2025-05-05
1746500400,2025-05-05 23:00,13.3,56.0,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",9.0,14.5,94,E,1021.0,30.14,0.4,0.02,0.0,97,100,12.1,53.7,12.1,53.7,13.3,56.0,13.7,56.6,1,100,0,0,10.0,6.0,16.6,26.6,0.0,,,0,2025-05-05
1746504000,2025-05-06 00:00,13.9,57.0,0,"{'text': 'Moderate rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/night/299.png', 'code': 1186}",8.3,13.3,91,E,1020.0,30.12,0.7,0.03,0.0,98,100,12.9,55.2,12.9,55.2,13.9,57.0,13.5,56.4,1,100,0,0,10.0,6.0,12.1,19.5,0.0,,,0,2025-05-06
1746507600,2025-05-06 01:00,13.8,56.8,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",7.2,11.5,95,E,1020.0,30.11,0.4,0.02,0.0,98,100,12.9,55.3,12.9,55.3,13.8,56.8,13.5,56.2,1,100,0,0,10.0,6.0,10.7,17.2,0.0,,,0,2025-05-06
1746511200,2025-05-06 02:00,13.6,56.5,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",8.9,14.4,98,E,1019.0,30.1,0.0,0.0,0.0,99,100,12.4,54.4,12.4,54.4,13.6,56.5,13.4,56.1,0,0,0,0,10.0,6.0,13.4,21.6,0.0,,,0,2025-05-06
1746514800,2025-05-06 03:00,13.5,56.3,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",6.3,10.2,96,E,1019.0,30.1,0.0,0.0,0.0,99,100,12.8,55.0,12.8,55.0,13.5,56.3,13.2,55.8,0,0,0,0,2.0,1.0,13.3,21.5,0.0,,,0,2025-05-06
1746518400,2025-05-06 04:00,13.4,56.1,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",8.3,13.3,103,ESE,1019.0,30.1,0.0,0.0,0.0,99,100,12.3,54.1,12.3,54.1,13.4,56.1,13.1,55.7,0,0,0,0,10.0,6.0,12.5,20.1,0.0,,,0,2025-05-06
1746522000,2025-05-06 05:00,13.4,56.2,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",8.7,14.0,103,ESE,1019.0,30.1,0.0,0.0,0.0,98,100,12.3,54.1,12.3,54.1,13.4,56.2,13.1,55.5,0,0,0,0,10.0,6.0,13.3,21.5,0.0,,,0,2025-05-06
1746525600,2025-05-06 06:00,13.5,56.3,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",9.6,15.5,113,ESE,1019.0,30.1,0.0,0.0,0.0,98,100,12.2,54.0,12.2,54.0,13.5,56.3,13.2,55.8,0,0,0,0,10.0,6.0,15.9,25.7,3.0,,,0,2025-05-06
1746529200,2025-05-06 07:00,13.6,56.5,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",8.0,12.8,119,ESE,1019.0,30.1,0.0,0.0,0.0,98,100,12.6,54.7,12.6,54.7,13.6,56.5,13.3,55.9,0,0,0,0,10.0,6.0,15.8,25.5,3.0,,,0,2025-05-06
1746532800,2025-05-06 08:00,14.0,57.2,1,"{'text': 'Moderate rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/day/299.png', 'code': 1186}",10.3,16.6,125,SE,1019.0,30.1,0.9,0.04,0.0,98,100,12.7,54.8,12.7,54.8,14.0,57.2,13.3,56.0,1,100,0,0,10.0,6.0,17.3,27.9,3.0,,,0,2025-05-06
1746536400,2025-05-06 09:00,14.3,57.8,1,"{'text': 'Moderate rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/day/299.png', 'code': 1186}",9.6,15.5,122,ESE,1019.0,30.1,0.8,0.03,0.0,97,100,13.2,55.8,13.2,55.8,14.3,57.8,13.9,56.9,1,100,0,0,10.0,6.0,14.2,22.8,3.0,,,0,2025-05-06
1746540000,2025-05-06 10:00,14.7,58.4,1,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/356.png', 'code': 1243}",9.8,15.8,134,SE,1019.0,30.09,16.9,0.67,0.0,96,100,13.6,56.5,13.6,56.5,14.7,58.4,14.1,57.4,1,100,0,0,10.0,6.0,16.1,25.8,3.0,,,0,2025-05-06
1746543600,2025-05-06 11:00,15.5,60.0,1,"{'text': 'Heavy rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/day/305.png', 'code': 1192}",11.2,18.0,144,SE,1019.0,30.09,1.2,0.05,0.0,96,100,15.5,60.0,15.5,60.0,15.5,60.0,14.4,57.9,1,100,0,0,10.0,6.0,19.8,31.8,4.0,,,0,2025-05-06
1746547200,2025-05-06 12:00,16.3,61.4,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",11.6,18.7,149,SSE,1019.0,30.08,0.1,0.0,0.0,92,100,16.3,61.4,16.3,61.4,16.3,61.4,15.1,59.2,1,100,0,0,10.0,6.0,21.4,34.4,4.0,,,0,2025-05-06
1746550800,2025-05-06 13:00,17.1,62.7,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.3,18.2,150,SSE,1018.0,30.07,0.0,0.0,0.0,90,100,17.1,62.7,17.1,62.7,17.1,62.7,15.5,59.9,0,0,0,0,10.0,6.0,23.9,38.5,4.0,,,0,2025-05-06
1746554400,2025-05-06 14:00,17.9,64.2,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.9,19.1,157,SSE,1017.0,30.04,0.0,0.0,0.0,89,100,17.9,64.2,17.9,64.2,17.9,64.2,15.8,60.5,0,0,0,0,10.0,6.0,26.7,43.0,4.0,,,0,2025-05-06
1746558000,2025-05-06 15:00,17.8,64.0,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",10.7,17.2,154,SSE,1016.0,30.01,0.0,0.0,0.0,93,100,17.8,64.0,17.8,64.0,17.8,64.0,15.8,60.5,0,0,0,0,5.0,3.0,19.4,31.2,4.0,,,0,2025-05-06
1746561600,2025-05-06 16:00,17.4,63.2,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.9,19.1,148,SSE,1015.0,29.98,0.0,0.0,0.0,96,100,17.4,63.2,17.4,63.2,17.4,63.2,15.5,60.0,0,0,0,0,10.0,6.0,18.1,29.1,4.0,,,0,2025-05-06
1746565200,2025-05-06 17:00,16.7,62.1,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.2,18.0,140,SE,1014.0,29.95,0.0,0.0,0.0,98,100,16.7,62.1,16.7,62.1,16.7,62.1,15.1,59.2,0,0,0,0,10.0,6.0,20.0,32.3,4.0,,,0,2025-05-06
1746568800,2025-05-06 18:00,16.5,61.7,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",7.9,12.7,143,SE,1015.0,29.96,0.2,0.01,0.0,98,100,16.5,61.7,16.5,61.7,16.5,61.7,14.9,58.8,1,100,0,0,9.0,5.0,17.1,27.6,4.0,,,0,2025-05-06
1746572400,2025-05-06 19:00,16.2,61.1,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",7.7,12.4,128,SE,1015.0,29.97,0.1,0.0,0.0,99,100,16.2,61.1,16.2,61.1,16.2,61.1,14.4,57.9,1,100,0,0,10.0,6.0,14.6,23.5,4.0,,,0,2025-05-06
1746576000,2025-05-06 20:00,16.5,61.8,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",9.8,15.8,135,SE,1015.0,29.98,0.0,0.0,0.0,99,100,16.5,61.8,16.5,61.8,16.5,61.8,14.0,57.2,0,0,0,0,10.0,6.0,13.6,21.9,0.0,,,0,2025-05-06
1746579600,2025-05-06 21:00,14.7,58.4,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",5.6,9.1,132,SE,1016.0,30.0,0.0,0.0,0.0,99,100,14.3,57.8,14.3,57.8,14.7,58.4,14.4,57.9,0,0,0,0,6.0,3.0,9.2,14.9,0.0,,,0,2025-05-06
1746583200,2025-05-06 22:00,15.5,59.9,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",6.9,11.2,126,SE,1016.0,30.01,0.0,0.0,0.0,99,100,15.5,59.9,15.5,59.9,15.5,59.9,13.9,57.1,0,0,0,0,2.0,1.0,10.0,16.1,0.0,,,0,2025-05-06
1746586800,2025-05-06 23:00,14.5,58.2,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",5.6,9.0,130,SE,1017.0,30.02,0.0,0.0,0.0,98,100,14.2,57.5,14.2,57.5,14.5,58.2,13.7,56.6,0,0,0,0,10.0,6.0,8.1,13.1,0.0,,,0,2025-05-06
1746590400,2025-05-07 00:00,15.2,59.3,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",1.6,2.5,79,E,1015.0,29.97,0.0,0.0,0.0,96,57,15.2,59.3,15.2,59.3,15.2,59.3,14.6,58.4,0,0,0,0,2.0,1.0,5.5,8.9,0.0,,,0,2025-05-07
1746594000,2025-05-07 01:00,15.0,59.0,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",1.6,2.5,37,NE,1015.0,29.97,0.0,0.0,0.0,95,55,15.0,59.0,15.0,59.0,15.0,59.0,14.3,57.7,0,0,0,0,10.0,6.0,3.0,4.9,0.0,,,0,2025-05-07
1746597600,2025-05-07 02:00,14.3,57.8,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",2.0,3.2,42,NE,1015.0,29.96,0.0,0.0,0.0,94,53,15.1,59.3,15.1,59.3,14.3,57.8,13.9,57.0,0,0,0,0,10.0,6.0,3.8,6.1,0.0,,,0,2025-05-07
1746601200,2025-05-07 03:00,13.7,56.7,0,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",1.8,2.9,76,ENE,1014.0,29.95,0.0,0.0,0.0,96,77,13.7,56.7,13.7,56.7,13.7,56.7,13.0,55.4,0,0,0,0,10.0,6.0,6.2,10.0,0.0,,,0,2025-05-07
1746604800,2025-05-07 04:00,13.1,55.6,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",4.0,6.5,238,WSW,1014.0,29.94,0.0,0.0,0.0,97,88,12.9,55.3,12.9,55.3,13.1,55.6,12.5,54.6,0,0,0,0,10.0,6.0,7.9,12.7,0.0,,,0,2025-05-07
1746608400,2025-05-07 05:00,12.9,55.3,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",7.2,11.5,274,W,1014.0,29.94,0.1,0.0,0.0,97,100,11.9,53.5,11.9,53.5,12.9,55.3,12.1,53.8,1,100,0,0,10.0,6.0,9.4,15.2,0.0,,,0,2025-05-07
1746612000,2025-05-07 06:00,12.9,55.2,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",6.7,10.8,292,WNW,1014.0,29.96,0.2,0.01,0.0,97,100,12.0,53.6,12.0,53.6,12.9,55.2,12.2,54.0,1,100,0,0,10.0,6.0,11.7,18.8,3.0,,,0,2025-05-07
1746615600,2025-05-07 07:00,12.9,55.3,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",7.7,12.4,289,WNW,1015.0,29.97,0.0,0.0,0.0,96,100,11.8,53.3,11.8,53.3,12.9,55.3,12.3,54.1,0,0,0,0,9.0,5.0,12.7,20.4,3.0,,,0,2025-05-07
1746619200,2025-05-07 08:00,13.5,56.4,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",6.9,11.2,267,W,1015.0,29.98,0.0,0.0,0.0,96,100,12.7,54.9,12.7,54.9,13.5,56.4,12.4,54.3,0,0,0,0,10.0,6.0,10.2,16.4,3.0,,,0,2025-05-07
1746622800,2025-05-07 09:00,15.6,60.1,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",4.5,7.2,258,WSW,1015.0,29.97,0.0,0.0,0.0,91,100,15.6,60.1,15.6,60.1,15.6,60.1,12.0,53.6,0,0,0,0,10.0,6.0,9.0,14.5,4.0,,,0,2025-05-07
1746626400,2025-05-07 10:00,16.5,61.7,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",8.3,13.3,280,W,1015.0,29.97,0.0,0.0,0.0,89,100,16.5,61.7,16.5,61.7,16.5,61.7,11.9,53.5,0,0,0,0,10.0,6.0,10.2,16.3,4.0,,,0,2025-05-07
1746630000,2025-05-07 11:00,17.8,64.0,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",4.7,7.6,305,NW,1015.0,29.96,0.0,0.0,0.0,87,100,17.8,64.0,17.8,64.0,17.8,64.0,12.0,53.6,0,0,0,0,10.0,6.0,9.9,16.0,4.0,,,0,2025-05-07
1746633600,2025-05-07 12:00,19.1,66.4,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",4.9,7.9,279,W,1014.0,29.95,0.0,0.0,0.0,75,69,19.1,66.4,19.1,66.4,19.1,66.4,11.6,52.8,0,0,0,0,10.0,6.0,16.1,25.9,4.0,,,0,2025-05-07
1746637200,2025-05-07 13:00,20.1,68.1,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",7.4,11.9,250,WSW,1014.0,29.94,0.0,0.0,0.0,69,53,20.1,68.1,20.1,68.1,20.1,68.1,11.3,52.3,0,0,0,0,10.0,6.0,17.0,27.4,6.0,,,0,2025-05-07
1746640800,2025-05-07 14:00,20.6,69.1,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",9.4,15.1,251,WSW,1014.0,29.93,0.0,0.0,0.0,63,37,20.6,69.1,20.6,69.1,20.6,69.1,11.1,52.0,0,0,0,0,10.0,6.0,15.1,24.3,6.0,,,0,2025-05-07
1746644400,2025-05-07 15:00,20.8,69.4,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",11.0,17.6,256,WSW,1013.0,29.92,0.0,0.0,0.0,64,44,20.8,69.4,20.8,69.4,20.8,69.4,10.8,51.5,0,0,0,0,10.0,6.0,16.4,26.4,6.0,,,0,2025-05-07
1746648000,2025-05-07 16:00,21.1,69.9,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",8.8,14.2,265,W,1013.0,29.92,0.0,0.0,0.0,64,47,21.1,69.9,21.1,69.9,24.4,76.0,10.9,51.6,0,0,0,0,10.0,6.0,15.9,25.7,6.0,,,0,2025-05-07
1746651600,2025-05-07 17:00,20.4,68.6,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",8.0,12.9,266,W,1013.0,29.92,0.0,0.0,0.0,65,50,20.4,68.6,20.4,68.6,20.4,68.6,11.4,52.4,0,0,0,0,10.0,6.0,13.9,22.3,6.0,,,0,2025-05-07
1746655200,2025-05-07 18:00,19.4,66.9,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",8.0,12.9,257,WSW,1014.0,29.94,0.0,0.0,0.0,77,42,19.4,66.9,19.4,66.9,19.4,66.9,12.0,53.6,0,0,0,0,10.0,6.0,15.7,25.3,5.0,,,0,2025-05-07
1746658800,2025-05-07 19:00,18.4,65.2,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",6.4,10.3,284,WNW,1015.0,29.96,0.0,0.0,0.0,83,38,18.4,65.2,18.4,65.2,18.4,65.2,12.7,54.8,0,0,0,0,10.0,6.0,12.7,20.4,5.0,,,0,2025-05-07
1746662400,2025-05-07 20:00,16.9,62.4,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",5.8,9.4,308,NW,1015.0,29.97,0.0,0.0,0.0,89,34,16.9,62.4,16.9,62.4,16.9,62.4,13.0,55.3,0,0,0,0,10.0,6.0,11.9,19.1,0.0,,,0,2025-05-07
1746666000,2025-05-07 21:00,16.3,61.4,0,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",6.7,10.8,312,NW,1015.0,29.98,0.0,0.0,0.0,93,67,16.3,61.4,16.3,61.4,16.3,61.4,13.1,55.6,0,0,0,0,10.0,6.0,9.6,15.4,0.0,,,0,2025-05-07
